FAREID,JRNY_TYPE_ID,RTGNO,POS,REGION,ORIG,DEST,FARECLS,COMPARTMENT,FARE_CURR,PAX_TYPE,SALE_STR_DATE,SALE_END_DATE,TRAVEL_STR_DATE,TRAVEL_END_DATE,SEASON_STR_DATE,SEASON_END_DATE,DOW,MIN_STAY_UNIT,MIN_STAY_VAL,MAX_STAY_UNIT,MAX_STAY_VAL,FARE_TYPE,DEPARTURE_DATE,SNAP_DATE,CXR,BKG_TY,BKG_LY,BKG_YTD,RANK,MS_PERC,RNK_BASIS,YQ_YR_AMT_BC,Q_FUEL_AMT_BC,FAREAMT_BC,TAX_AMT_BC,Q_OTHERS_AMT_BC,TOTAL_AMT_BC,LAST_TOUCHED_DATE,INBOUND_BLACKOUT,EFFDT,ACTDISCDT,GPS_REC_STATUS,AP_UNIT,AP_VALUE,HUB,FLTRESTRICTION,RBD,YQ_YR_AMT,Q_FUEL_AMT,FAREAMT,TAX_AMT,Q_OTHERS_AMT,TOTAL_AMT,YQ_YR_AMT_EKFC,Q_FUEL_AMT_EKFC,FAREAMT_EKFC,TAX_AMT_EKFC,Q_OTHERS_AMT_EKFC,TOTAL_AMT_EKFC,CREATED_DATE,CREATED_BY,USD_TO_AED_MULT
2794780361,2,0700,US,AMERICAS,SEA,DUR,QKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/20/17,10/31/17,71234,1,SUN,M,6,T,8/28/17,8/14/17,EK,87,63,0,0,62.14,,588,0,595,111.19,0,1294.19,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,595,111.19,0,1294.19,588,0,595,111.19,0,1294.19,8/14/17,GPS,3.67303
2794734166,2,0700,US,AMERICAS,NYC,TRV,KKXJSUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,12/5/17,71234,1,SUN,M,6,S,9/24/17,8/14/17,EK,1398,1314,0,0,32.66,,650,0,516,113.52,0,1279.52,8/4/17,Y,8/4/17,12/31/99,,,,DXB,,K,650,0,516,113.52,0,1279.52,650,0,516,113.52,0,1279.52,8/14/17,GPS,3.67303
2794706548,2,0700,US,AMERICAS,FLL,JNB,QKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/26/17,10/31/17,71234,1,SUN,M,6,T,9/14/17,8/14/17,EK,130,15,0,0,46.59,,588,0,578,111.19,0,1277.19,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,578,111.19,0,1277.19,588,0,578,111.19,0,1277.19,8/14/17,GPS,3.67303
2794683253,2,0700,US,AMERICAS,BOS,MED,KKWJSUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,4567,1,SUN,M,6,S,9/21/17,8/14/17,EK,64,98,0,0,34.78,,598,0,522,132.01,0,1252.01,8/4/17,Y,8/4/17,12/31/99,,,,DXB,,K,598,0,522,132.01,0,1252.01,598,0,522,132.01,0,1252.01,8/14/17,GPS,3.67303
2794727636,2,0700,US,AMERICAS,NYC,HRE,Q2KXPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,T,9/7/17,8/14/17,EK,93,152,0,0,20.31,,588,0,519,131.62,0,1238.62,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,519,131.62,0,1238.62,588,0,519,131.62,0,1238.62,8/14/17,GPS,3.67303
2794714079,2,0700,US,AMERICAS,HOU,AMD,TKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/4/17,12/2/17,71234,D,7,M,6,T,9/27/17,8/14/17,EK,422,688,0,0,50.9,,650,0,483,90.84,0,1223.84,8/4/17,Y,8/4/17,12/31/99,,D,3,DXB,,T,650,0,483,90.84,0,1223.84,650,0,483,90.84,0,1223.84,8/14/17,GPS,3.67303
2794678500,2,0700,US,AMERICAS,BOS,CAI,KKWJSUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,4567,1,SUN,M,6,S,8/18/17,8/14/17,EK,193,72,0,0,11.74,,588,0,513,110.43,0,1211.43,8/4/17,Y,8/4/17,12/31/99,,,,DXB,,K,588,0,513,110.43,0,1211.43,588,0,513,110.43,0,1211.43,8/14/17,GPS,3.67303
2794779275,2,0700,US,AMERICAS,SEA,CPT,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/20/17,10/31/17,71234,D,7,M,6,T,9/4/17,8/14/17,EK,267,236,0,0,33.54,,588,0,475,111.19,0,1174.19,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,475,111.19,0,1174.19,588,0,475,111.19,0,1174.19,8/14/17,GPS,3.67303
2794728657,2,0700,US,AMERICAS,NYC,JNB,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,D,7,M,6,T,9/20/17,8/14/17,EK,617,497,0,0,7.87,,588,0,409,115.69,0,1112.69,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,409,115.69,0,1112.69,588,0,409,115.69,0,1112.69,8/14/17,GPS,3.67303
2794799762,2,0700,US,AMERICAS,WAS,CAI,QKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/11/17,10/31/17,4567,1,SUN,M,6,T,9/15/17,8/14/17,EK,223,54,0,0,5.57,,588,0,391,110.43,0,1089.43,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,391,110.43,0,1089.43,588,0,391,110.43,0,1089.43,8/14/17,GPS,3.67303
2794731806,2,0700,US,AMERICAS,NYC,NBO,Q2KWPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,4567,1,SUN,M,6,T,9/22/17,8/14/17,EK,1037,897,0,0,18.86,,588,0,338,131.62,0,1057.62,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,338,131.62,0,1057.62,588,0,338,131.62,0,1057.62,8/14/17,GPS,3.67303
2794729906,2,0700,US,AMERICAS,NYC,LHE,LKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,8/29/17,4567,D,7,M,6,T,8/18/17,8/14/17,EK,725,918,0,0,7.03,,624,0,243,163.33,0,1030.33,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,624,0,243,163.33,0,1030.33,624,0,243,163.33,0,1030.33,8/14/17,GPS,3.67303
2794683280,2,0700,US,AMERICAS,BOS,MED,QKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,T,8/15/17,8/14/17,EK,64,98,0,0,34.78,,598,0,297,132.01,0,1027.01,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,598,0,297,132.01,0,1027.01,598,0,297,132.01,0,1027.01,8/14/17,GPS,3.67303
2794731520,2,0700,US,AMERICAS,NYC,MUX,L2KWPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,8/29/17,4567,D,7,M,6,T,8/25/17,8/14/17,EK,129,206,0,0,68.98,,624,0,233,168.11,0,1025.11,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,624,0,233,168.11,0,1025.11,624,0,233,168.11,0,1025.11,8/14/17,GPS,3.67303
2794786405,2,0700,US,AMERICAS,SFO,KHI,LKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/23/17,8/29/17,4567,D,7,M,6,T,8/26/17,8/14/17,EK,329,273,0,0,49.55,,624,0,237,163.33,0,1024.33,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,624,0,237,163.33,0,1024.33,624,0,237,163.33,0,1024.33,8/14/17,GPS,3.67303
2794725754,2,0700,US,AMERICAS,NYC,DOH,K2KXSUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,S,9/7/17,8/14/17,EK,155,141,0,0,11.35,,588,0,329,105.93,0,1022.93,8/4/17,Y,8/4/17,12/31/99,,,,DXB,,K,588,0,329,105.93,0,1022.93,588,0,329,105.93,0,1022.93,8/14/17,GPS,3.67303
2794729202,2,0700,US,AMERICAS,NYC,KHI,Q2LWPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,8/30/17,11/20/17,4567,1,SUN,M,6,T,9/28/17,8/14/17,EK,901,1127,0,0,32.57,,624,0,233,163.33,0,1020.33,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,624,0,233,163.33,0,1020.33,624,0,233,163.33,0,1020.33,8/14/17,GPS,3.67303
2794714553,2,0700,US,AMERICAS,HOU,BLR,TKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/4/17,12/2/17,71234,D,7,M,6,T,9/10/17,8/14/17,EK,613,641,0,0,33.14,,650,0,264,103.43,0,1017.43,8/4/17,Y,8/4/17,12/31/99,,D,3,DXB,,T,650,0,264,103.43,0,1017.43,650,0,264,103.43,0,1017.43,8/14/17,GPS,3.67303
2794733789,2,0700,US,AMERICAS,NYC,THR,K2KXSUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,S,9/4/17,8/14/17,EK,150,356,0,0,11.23,,588,0,303,122.39,0,1013.39,8/4/17,Y,8/4/17,12/31/99,,,,DXB,,K,588,0,303,122.39,0,1013.39,588,0,303,122.39,0,1013.39,8/14/17,GPS,3.67303
2794731756,2,0700,US,AMERICAS,NYC,NBO,LKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,4567,D,7,M,6,T,8/17/17,8/14/17,EK,1037,897,0,0,18.86,,588,0,278,131.62,0,997.62,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,278,131.62,0,997.62,588,0,278,131.62,0,997.62,8/14/17,GPS,3.67303
2794722100,2,0700,US,AMERICAS,NYC,BKK,Q2KXPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/18,8/15/18,71234,1,SUN,M,6,T,7/30/18,8/14/17,EK,1344,1897,0,0,6.67,,600,0,285,105.70,0,990.70,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,600,0,285,105.70,0,990.70,600,0,285,105.70,0,990.70,8/14/17,GPS,3.67303
2794721208,2,0700,US,AMERICAS,NYC,BEY,QKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,T,9/3/17,8/14/17,EK,120,133,0,0,1.98,,588,0,269,116.42,0,973.42,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,269,116.42,0,973.42,588,0,269,116.42,0,973.42,8/14/17,GPS,3.67303
2794680624,2,0700,US,AMERICAS,BOS,DXB,LKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,4567,D,4,M,6,T,8/27/17,8/14/17,EK,1925,1699,0,0,70.36,,484,0,381,95.23,0,960.23,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,484,0,381,95.23,0,960.23,484,0,381,95.23,0,960.23,8/14/17,GPS,3.67303
2794723342,2,0700,US,AMERICAS,NYC,CAI,LKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,4567,D,7,M,6,T,9/9/17,8/14/17,EK,400,159,0,0,1.99,,588,0,249,110.43,0,947.43,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,249,110.43,0,947.43,588,0,249,110.43,0,947.43,8/14/17,GPS,3.67303
2794723342,2,0700,US,AMERICAS,NYC,CAI,LKWJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/18,10/31/18,4567,D,7,M,6,T,7/19/18,8/14/17,EK,400,159,0,0,1.99,,588,0,249,110.43,0,947.43,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,249,110.43,0,947.43,588,0,249,110.43,0,947.43,8/14/17,GPS,3.67303
2794731528,2,0700,US,AMERICAS,NYC,MUX,L2KXPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/18,8/29/18,71234,D,7,M,6,T,7/30/18,8/14/17,EK,129,206,0,0,68.98,,624,0,153,168.11,0,945.11,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,624,0,153,168.11,0,945.11,624,0,153,168.11,0,945.11,8/14/17,GPS,3.67303
2794723382,2,0700,US,AMERICAS,NYC,CAI,Q2KXPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,T,8/29/17,8/14/17,EK,400,159,0,0,1.99,,588,0,229,110.43,0,927.43,8/4/17,Y,8/4/17,12/31/99,,D,1,DXB,,Q,588,0,229,110.43,0,927.43,588,0,229,110.43,0,927.43,8/14/17,GPS,3.67303
2794786410,2,0700,US,AMERICAS,SFO,KHI,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/23/17,8/29/17,71234,D,7,M,6,T,8/27/17,8/14/17,EK,329,273,0,0,49.55,,624,0,137,163.33,0,924.33,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,624,0,137,163.33,0,924.33,624,0,137,163.33,0,924.33,8/14/17,GPS,3.67303
2794731766,2,0700,US,AMERICAS,NYC,NBO,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,D,7,M,6,T,8/29/17,8/14/17,EK,1037,897,0,0,18.86,,588,0,198,131.62,0,917.62,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,198,131.62,0,917.62,588,0,198,131.62,0,917.62,8/14/17,GPS,3.67303
2794799753,2,0700,US,AMERICAS,WAS,CAI,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/11/17,10/31/17,71234,D,7,M,6,T,8/31/17,8/14/17,EK,223,54,0,0,5.57,,588,0,201,110.43,0,899.43,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,201,110.43,0,899.43,588,0,201,110.43,0,899.43,8/14/17,GPS,3.67303
2794729366,2,0700,US,AMERICAS,NYC,KRT,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,D,7,M,6,T,9/17/17,8/14/17,EK,150,145,0,0,15.12,,588,0,205,83.82,0,876.82,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,205,83.82,0,876.82,588,0,205,83.82,0,876.82,8/14/17,GPS,3.67303
2794723351,2,0700,US,AMERICAS,NYC,CAI,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,D,7,M,6,T,8/27/17,8/14/17,EK,400,159,0,0,1.99,,588,0,169,110.43,0,867.43,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,169,110.43,0,867.43,588,0,169,110.43,0,867.43,8/14/17,GPS,3.67303
2794702860,2,0700,US,AMERICAS,FLL,BEY,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/26/17,10/31/17,71234,D,7,M,6,T,9/21/17,8/14/17,EK,58,0,0,0,71.6,,588,0,166,111.92,0,865.92,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,166,111.92,0,865.92,588,0,166,111.92,0,865.92,8/14/17,GPS,3.67303
2794722053,2,0700,US,AMERICAS,NYC,BKK,L2LXPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,8/16/17,11/20/17,71234,D,7,M,6,T,9/6/17,8/14/17,EK,1344,1897,0,0,6.67,,600,0,145,105.70,0,850.70,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,600,0,145,105.70,0,850.70,600,0,145,105.70,0,850.70,8/14/17,GPS,3.67303
2794680301,2,0700,US,AMERICAS,BOS,DOH,LKXJPUS1,Y,USD,ADT,8/4/17,8/23/17,8/4/17,12/31/99,7/17/17,10/31/17,71234,D,7,M,6,T,9/3/17,8/14/17,EK,46,81,0,0,9.56,,588,0,156,105.93,0,849.93,8/4/17,Y,8/4/17,12/31/99,,D,2,DXB,,L,588,0,156,105.93,0,849.93,588,0,156,105.93,0,849.93,8/14/17,GPS,3.67303
2814058553,2,0700,US,AMERICAS,BOS,TRV,KKXJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/17/17,12/7/17,71234,1,SUN,M,6,S,8/14/17,8/14/17,EK,449,269,0,0,81.64,,650,0,1051,113.52,0,1814.52,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,650,0,1051,113.52,0,1814.52,650,0,1051,113.52,0,1814.52,8/14/17,GPS,3.67303
2814123750,2,0700,US,AMERICAS,NYC,ADL,K2LWSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,9/15/17,8/14/17,EK,8,24,0,0,5.71,,692,0,889,168.50,0,1749.50,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,692,0,889,168.50,0,1749.50,692,0,889,168.50,0,1749.50,8/14/17,GPS,3.67303
2814123849,2,0700,US,AMERICAS,NYC,ADL,KLXISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,9/26/17,8/14/17,EK,8,24,0,0,5.71,,692,0,869,168.50,0,1729.50,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,692,0,869,168.50,0,1729.50,692,0,869,168.50,0,1729.50,8/14/17,GPS,3.67303
2814127274,2,0700,US,AMERICAS,NYC,BNE,K2LXSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,9/7/17,8/14/17,EK,10,33,0,0,1.09,,692,0,859,173.40,0,1724.40,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,692,0,859,173.40,0,1724.40,692,0,859,173.40,0,1724.40,8/14/17,GPS,3.67303
2814146253,2,0700,US,AMERICAS,ORL,BLR,KKWJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/29/17,12/2/17,4567,1,SUN,M,6,S,9/14/17,8/14/17,EK,315,280,0,0,62.75,,650,0,940,103.43,0,1693.43,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,650,0,940,103.43,0,1693.43,650,0,940,103.43,0,1693.43,8/14/17,GPS,3.67303
2814225680,2,0700,US,AMERICAS,WAS,COK,KKWJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/11/17,12/3/17,4567,1,SUN,M,6,S,9/3/17,8/14/17,EK,87,154,0,0,8.85,,650,0,945,87.52,0,1682.52,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,650,0,945,87.52,0,1682.52,650,0,945,87.52,0,1682.52,8/14/17,GPS,3.67303
2814141056,2,0700,US,AMERICAS,NYC,PER,KLXISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,9/4/17,8/14/17,EK,48,133,0,0,11.54,,692,0,769,163.70,0,1624.70,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,692,0,769,163.70,0,1624.70,692,0,769,163.70,0,1624.70,8/14/17,GPS,3.67303
2814148754,2,0700,US,AMERICAS,ORL,DEL,KKXJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/29/17,12/2/17,71234,1,SUN,M,6,S,9/27/17,8/14/17,EK,348,316,0,0,45.97,,650,0,882,82.02,0,1614.02,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,650,0,882,82.02,0,1614.02,650,0,882,82.02,0,1614.02,8/14/17,GPS,3.67303
2814153148,2,0700,US,AMERICAS,ORL,MAA,QKWJPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/29/17,12/2/17,4567,1,SUN,M,6,T,9/8/17,8/14/17,EK,463,351,0,0,79.15,,650,0,863,93.18,0,1606.18,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,650,0,863,93.18,0,1606.18,650,0,863,93.18,0,1606.18,8/14/17,GPS,3.67303
2814096713,2,0700,US,AMERICAS,FLL,BLR,KKXJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/26/17,12/1/17,71234,1,SUN,M,6,S,9/19/17,8/14/17,EK,184,25,0,0,100,,650,0,810,103.43,0,1563.43,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,650,0,810,103.43,0,1563.43,650,0,810,103.43,0,1563.43,8/14/17,GPS,3.67303
2814143725,2,0700,US,AMERICAS,NYC,SYD,LLXIPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,71234,D,7,M,6,T,9/6/17,8/14/17,EK,26,42,0,0,0.68,,692,0,674,178.17,0,1544.17,8/12/17,Y,8/12/17,12/31/99,,D,2,DXB,,L,692,0,674,178.17,0,1544.17,692,0,674,178.17,0,1544.17,8/14/17,GPS,3.67303
2814102235,2,0700,US,AMERICAS,FLL,JKT,KLWISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,9/7/17,8/14/17,EK,69,2,0,0,68.32,,600,0,842,88.37,0,1530.37,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,600,0,842,88.37,0,1530.37,600,0,842,88.37,0,1530.37,8/14/17,GPS,3.67303
2814141165,2,0700,US,AMERICAS,NYC,PER,Q2LWPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,T,9/30/17,8/14/17,EK,48,133,0,0,11.54,,692,0,664,163.70,0,1519.70,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,692,0,664,163.70,0,1519.70,692,0,664,163.70,0,1519.70,8/14/17,GPS,3.67303
2814067242,2,0700,US,AMERICAS,DFW,HRE,QKXJPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/4/17,10/31/17,71234,1,SUN,M,6,T,8/29/17,8/14/17,EK,93,55,0,0,28.79,,588,0,781,127.12,0,1496.12,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,588,0,781,127.12,0,1496.12,588,0,781,127.12,0,1496.12,8/14/17,GPS,3.67303
2814154820,2,0700,US,AMERICAS,ORL,RUH,QKWJPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/29/17,10/31/17,4567,1,SUN,M,6,T,8/18/17,8/14/17,EK,38,144,0,0,38.38,,598,0,759,127.51,0,1484.51,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,598,0,759,127.51,0,1484.51,598,0,759,127.51,0,1484.51,8/14/17,GPS,3.67303
2814126587,2,0700,US,AMERICAS,NYC,BGW,KKXJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/17/17,10/31/17,71234,1,SUN,M,6,S,8/30/17,8/14/17,EK,146,109,0,0,26.26,,588,0,752,103.62,20,1463.62,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,588,0,752,103.62,20,1463.62,588,0,752,103.62,20,1463.62,8/14/17,GPS,3.67303
2814225798,2,0700,US,AMERICAS,WAS,COK,QKXJPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/11/17,12/3/17,71234,1,SUN,M,6,T,9/4/17,8/14/17,EK,87,154,0,0,8.85,,650,0,725,87.52,0,1462.52,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,650,0,725,87.52,0,1462.52,650,0,725,87.52,0,1462.52,8/14/17,GPS,3.67303
2814051902,2,0700,US,AMERICAS,BOS,JKT,KLWISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,9/8/17,8/14/17,EK,119,149,0,0,25.7,,600,0,766,92.87,0,1458.87,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,600,0,766,92.87,0,1458.87,600,0,766,92.87,0,1458.87,8/14/17,GPS,3.67303
2814102240,2,0700,US,AMERICAS,FLL,JKT,KLXISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,8/23/17,8/14/17,EK,69,2,0,0,68.32,,600,0,742,88.37,0,1430.37,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,600,0,742,88.37,0,1430.37,600,0,742,88.37,0,1430.37,8/14/17,GPS,3.67303
2814228458,2,0700,US,AMERICAS,WAS,LUN,KKWJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/11/17,10/31/17,4567,1,SUN,M,6,S,9/24/17,8/14/17,EK,98,135,0,0,10.29,,588,0,704,133.12,0,1425.12,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,588,0,704,133.12,0,1425.12,588,0,704,133.12,0,1425.12,8/14/17,GPS,3.67303
2814153909,2,0700,US,AMERICAS,ORL,MNL,KLWISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,11/20/17,4567,1,SUN,M,6,S,9/17/17,8/14/17,EK,526,830,0,0,25.71,,600,0,741,77.12,0,1418.12,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,600,0,741,77.12,0,1418.12,600,0,741,77.12,0,1418.12,8/14/17,GPS,3.67303
2814211115,2,0700,US,AMERICAS,SFO,DUR,QKXJPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/23/17,10/31/17,71234,1,SUN,M,6,T,9/24/17,8/14/17,EK,56,37,0,0,47.86,,588,0,710,115.69,0,1413.69,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,588,0,710,115.69,0,1413.69,588,0,710,115.69,0,1413.69,8/14/17,GPS,3.67303
2814145769,2,0700,US,AMERICAS,ORL,BAH,QKXJPUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/29/17,10/31/17,71234,1,SUN,M,6,T,9/10/17,8/14/17,EK,63,69,0,0,70.79,,588,0,726,96.13,0,1410.13,8/12/17,Y,8/12/17,12/31/99,,D,1,DXB,,Q,588,0,726,96.13,0,1410.13,588,0,726,96.13,0,1410.13,8/14/17,GPS,3.67303
2814154029,2,0700,US,AMERICAS,ORL,NBO,KKWJSUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,7/29/17,10/31/17,4567,1,SUN,M,6,S,9/29/17,8/14/17,EK,286,136,0,0,56.08,,588,0,694,127.12,0,1409.12,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,588,0,694,127.12,0,1409.12,588,0,694,127.12,0,1409.12,8/14/17,GPS,3.67303
2814128451,2,0700,US,AMERICAS,NYC,CAN,KLWISUS1,Y,USD,ADT,8/12/17,8/23/17,8/12/17,12/31/99,8/16/17,10/10/17,4567,1,SUN,M,6,S,9/15/17,8/14/17,EK,85,57,0,0,0.45,,600,0,702,95.12,0,1397.12,8/12/17,Y,8/12/17,12/31/99,,,,DXB,,K,600,0,702,95.12,0,1397.12,600,0,702,95.12,0,1397.12,8/14/17,GPS,3.67303
